Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Category,Product,Brand,Quantity,MRP,Discount_Percent,Sale_Rate,Sales_Amount,Cost,Profit,Payment_Method,Salesperson,Order_Status
ORD101440,2026-03-02 00:00:00,CUST1237,Pooja Verma,Ahmedabad,Gujarat,Snacks,Dry Fruits,Patanjali,3,200,15,170,510,409.23,100.77,UPI,Neha,Completed
ORD101441,2026-01-16 00:00:00,CUST1244,Rahul Sharma,Mumbai,Maharashtra,Home Care,Toilet Cleaner,Britannia,7,300,10,270,1890,1552.95,337.05,Debit Card,Sneha,Completed
ORD101442,2026-02-03 00:00:00,CUST1182,Kavya Khan,Bhopal,Madhya Pradesh,Snacks,Dry Fruits,Nestle,3,30,0,30,90,68.91,21.09,Net Banking,Rohan,Completed
ORD101443,2025-07-18 00:00:00,CUST1181,Ananya Patel,Ujjain,Madhya Pradesh,Baby Care,Baby Soap,ITC,6,150,12,132,792,566.28,225.72,UPI,Neha,Completed
ORD101444,2025-12-24 00:00:00,CUST1126,Aarav Khan,Kota,Rajasthan,Personal Care,Shampoo,Patanjali,2,250,10,225,450,331.6,118.4,Net Banking,Rohan,Completed
ORD101445,2025-12-25 00:00:00,CUST1112,Arjun Patel,Mumbai,Maharashtra,Snacks,Biscuits,Patanjali,4,60,0,60,240,174.24,65.76,UPI,Amit,Completed
ORD101446,2025-08-02 00:00:00,CUST1040,Pooja Jain,Vadodara,Gujarat,Beverages,Tea,Britannia,2,500,10,450,900,679.72,220.28,Net Banking,Rohan,Completed
ORD101447,2025-10-01 00:00:00,CUST1011,Kavya Gupta,Indore,Madhya Pradesh,Baby Care,Baby Lotion,Dabur,5,40,12,35.2,176,153.7,22.3,UPI,Amit,Completed
ORD101448,2025-11-24 00:00:00,CUST1238,Rohan Gupta,Ahmedabad,Gujarat,Beverages,Coffee,Parle,7,250,10,225,0,1099.35,0,Net Banking,Neha,Returned
ORD101449,2025-04-05 00:00:00,CUST1076,Pooja Agrawal,Ujjain,Madhya Pradesh,Beverages,Fruit Juice,HUL,4,40,10,36,144,106.52,37.48,Net Banking,Amit,Completed
ORD101450,2025-09-12 00:00:00,CUST1232,Vikas Khan,Khandwa,Madhya Pradesh,Baby Care,Baby Powder,HUL,6,250,10,225,1350,988.8,361.2,Credit Card,Amit,Completed
ORD101451,2026-03-01 00:00:00,CUST1114,Aarav Patel,Bhopal,Madhya Pradesh,Beverages,Green Tea,Britannia,6,200,8,184,1104,886.8,217.2,Net Banking,Vikas,Completed
ORD101452,2025-09-09 00:00:00,CUST1149,Ananya Singh,Udaipur,Rajasthan,Personal Care,Soap,Parle,4,500,10,450,1800,1549.16,250.84,Net Banking,Neha,Completed
ORD101453,2025-09-15 00:00:00,CUST1009,Vivaan Gupta,Nashik,Maharashtra,Snacks,Dry Fruits,Parle,7,60,15,51,357,245.28,111.72,Net Banking,Amit,Completed
ORD101454,2025-04-01 00:00:00,CUST1138,Vikas Jain,Jaipur,Rajasthan,Grocery,Cooking Oil,HUL,1,30,15,25.5,25.5,20.64,4.86,UPI,Neha,Completed
ORD101455,2025-07-15 00:00:00,CUST1011,Rohan Gupta,Burhanpur,Madhya Pradesh,Grocery,Basmati Rice,P&G,7,60,12,52.8,369.6,316.33,53.27,UPI,Sneha,Completed
ORD101456,2025-10-13 00:00:00,CUST1260,Neha Mehta,Nagpur,Maharashtra,Snacks,Chips,Patanjali,2,40,8,36.8,73.6,58.9,14.7,Debit Card,Pooja,Completed
ORD101457,2025-07-27 00:00:00,CUST1023,Neha Mehta,Kota,Rajasthan,Home Care,Floor Cleaner,Britannia,4,500,0,500,2000,1503.6,496.4,UPI,Pooja,Completed
ORD101458,2025-11-26 00:00:00,CUST1265,Aarav Verma,Burhanpur,Madhya Pradesh,Home Care,Detergent,Parle,1,120,5,114,114,89.81,24.19,UPI,Neha,Completed
ORD101459,2025-07-17 00:00:00,CUST1033,Aditya Mehta,Bhopal,Madhya Pradesh,Home Care,Glass Cleaner,Nestle,4,300,12,264,1056,754,302,Net Banking,Rohan,Completed
ORD101460,2025-04-12 00:00:00,CUST1021,Meera Verma,Vadodara,Gujarat,Beverages,Soft Drink,Britannia,7,200,10,180,1260,1039.64,220.36,Debit Card,Amit,Completed
ORD101461,2025-07-03 00:00:00,CUST1113,Rahul Jain,Ujjain,Madhya Pradesh,Snacks,Biscuits,P&G,6,300,12,264,1584,1237.08,346.92,Net Banking,Pooja,Completed
ORD101462,2025-05-25 00:00:00,CUST1019,Kavya Agrawal,Khandwa,Madhya Pradesh,Grocery,Cooking Oil,P&G,2,300,5,285,0,418.7,0,Credit Card,Sneha,Returned
ORD101463,2025-04-22 00:00:00,CUST1126,Amit Gupta,Surat,Gujarat,Baby Care,Diapers,ITC,4,150,0,150,600,456.96,143.04,UPI,Sneha,Completed
ORD101464,2025-09-19 00:00:00,CUST1212,Rohan Agrawal,Ahmedabad,Gujarat,Personal Care,Toothpaste,HUL,5,250,5,237.5,1187.5,1009.2,178.3,Cash,Neha,Completed
ORD101465,2025-10-13 00:00:00,CUST1163,Vivaan Khan,Mumbai,Maharashtra,Beverages,Soft Drink,Parle,3,150,10,135,405,330.84,74.16,Net Banking,Pooja,Completed
ORD101466,2025-10-12 00:00:00,CUST1270,Neha Verma,Vadodara,Gujarat,Snacks,Chips,ITC,1,30,10,27,27,22.13,4.87,Cash,Pooja,Completed
ORD101467,2025-08-12 00:00:00,CUST1124,Arjun Verma,Nagpur,Maharashtra,Personal Care,Soap,Patanjali,1,40,10,36,36,27.85,8.15,Net Banking,Amit,Completed
ORD101468,2026-02-03 00:00:00,CUST1179,Neha Khan,Ujjain,Madhya Pradesh,Snacks,Dry Fruits,Tata,4,60,15,51,204,178.88,25.12,UPI,Pooja,Completed
ORD101469,2026-01-10 00:00:00,CUST1098,Aditya Patel,Khandwa,Madhya Pradesh,Personal Care,Toothpaste,Tata,2,500,0,500,1000,763.56,236.44,UPI,Rohan,Completed
ORD101470,2026-03-09 00:00:00,CUST1230,Amit Gupta,Nashik,Maharashtra,Home Care,Dishwash,P&G,6,150,12,132,792,639.96,152.04,Debit Card,Neha,Completed
ORD101471,2026-02-22 00:00:00,CUST1297,Vivaan Khan,Nagpur,Maharashtra,Personal Care,Shampoo,P&G,1,50,15,42.5,42.5,30.92,11.58,UPI,Sneha,Completed
ORD101472,2025-04-16 00:00:00,CUST1140,Vivaan Verma,Jabalpur,Madhya Pradesh,Baby Care,Diapers,Tata,5,200,10,180,900,679.25,220.75,Cash,Vikas,Completed
ORD101473,2025-09-13 00:00:00,CUST1150,Rahul Agrawal,Kota,Rajasthan,Baby Care,Baby Soap,P&G,1,30,0,30,30,25.68,4.32,Credit Card,Neha,Completed
ORD101474,2025-05-06 00:00:00,CUST1248,Sneha Singh,Pune,Maharashtra,Beverages,Soft Drink,ITC,5,60,5,57,285,210.5,74.5,UPI,Neha,Completed
ORD101475,2025-07-20 00:00:00,CUST1277,Aarav Verma,Jabalpur,Madhya Pradesh,Home Care,Dishwash,Dabur,4,100,5,95,380,261.28,118.72,UPI,Pooja,Completed
ORD101476,2025-05-21 00:00:00,CUST1147,Priya Gupta,Udaipur,Rajasthan,Beverages,Coffee,Patanjali,1,150,5,142.5,142.5,112.88,29.62,Cash,Rohan,Completed
ORD101477,2025-06-15 00:00:00,CUST1249,Meera Patel,Jaipur,Rajasthan,Home Care,Dishwash,Nestle,3,200,10,180,540,445.11,94.89,Debit Card,Neha,Completed
ORD101478,2025-11-27 00:00:00,CUST1028,Neha Joshi,Nagpur,Maharashtra,Home Care,Glass Cleaner,Nestle,6,100,15,85,510,356.94,153.06,UPI,Rohan,Completed
ORD101479,2025-09-05 00:00:00,CUST1156,Amit Sharma,Nashik,Maharashtra,Snacks,Biscuits,Britannia,4,80,10,72,288,206.92,81.08,Cash,Vikas,Completed
ORD101480,2025-04-02 00:00:00,CUST1050,Amit Patel,Indore,Madhya Pradesh,Beverages,Soft Drink,Dabur,4,300,10,270,1080,811.8,268.2,Cash,Pooja,Completed
ORD101481,2025-11-28 00:00:00,CUST1278,Pooja Jain,Jabalpur,Madhya Pradesh,Home Care,Dishwash,ITC,7,30,5,28.5,199.5,154.14,45.36,UPI,Amit,Completed
ORD101482,2026-02-22 00:00:00,CUST1276,Vivaan Jain,Vadodara,Gujarat,Snacks,Biscuits,P&G,1,80,12,70.4,70.4,51.18,19.22,UPI,Vikas,Completed
ORD101483,2025-04-10 00:00:00,CUST1202,Arjun Sharma,Jabalpur,Madhya Pradesh,Snacks,Chips,HUL,1,50,5,47.5,47.5,34.62,12.88,UPI,Sneha,Completed
ORD101484,2025-12-10 00:00:00,CUST1017,Rahul Joshi,Nashik,Maharashtra,Grocery,Cooking Oil,ITC,5,50,15,42.5,212.5,169.05,43.45,Cash,Vikas,Completed
ORD101485,2025-05-22 00:00:00,CUST1243,Ananya Singh,Kota,Rajasthan,Grocery,Sugar,Britannia,3,150,5,142.5,427.5,337.86,89.64,UPI,Amit,Completed
ORD101486,2026-02-03 00:00:00,CUST1124,Kavya Khan,Nashik,Maharashtra,Personal Care,Hair Oil,Parle,4,120,2,117.6,0,354.04,0,UPI,Sneha,Cancelled
ORD101487,2025-05-29 00:00:00,CUST1143,Rohan Patel,Udaipur,Rajasthan,Personal Care,Hair Oil,Parle,3,80,12,70.4,211.2,176.55,34.65,Cash,Amit,Completed
ORD101488,2025-05-15 00:00:00,CUST1216,Vikas Sharma,Surat,Gujarat,Grocery,Basmati Rice,Patanjali,7,300,15,255,1785,1288.07,496.93,Debit Card,Rohan,Completed
ORD101489,2025-04-26 00:00:00,CUST1083,Pooja Agrawal,Ujjain,Madhya Pradesh,Baby Care,Baby Soap,Nestle,3,500,12,440,1320,967.95,352.05,Net Banking,Sneha,Completed
ORD101490,2025-04-17 00:00:00,CUST1137,Pooja Mehta,Surat,Gujarat,Snacks,Dry Fruits,Nestle,5,30,10,27,135,109.9,25.1,Cash,Sneha,Completed
ORD101491,2025-11-25 00:00:00,CUST1111,Priya Sharma,Surat,Gujarat,Personal Care,Face Wash,Britannia,1,60,2,58.8,0,47.46,0,Debit Card,Vikas,Returned
ORD101492,2026-01-18 00:00:00,CUST1059,Rohan Patel,Khandwa,Madhya Pradesh,Grocery,Cooking Oil,Tata,2,100,12,88,176,138.14,37.86,Net Banking,Vikas,Completed
ORD101493,2026-02-20 00:00:00,CUST1092,Aditya Sharma,Khandwa,Madhya Pradesh,Baby Care,Baby Powder,Patanjali,7,60,8,55.2,386.4,326.69,59.71,UPI,Rohan,Completed
ORD101494,2025-07-05 00:00:00,CUST1145,Aarav Sharma,Mumbai,Maharashtra,Home Care,Glass Cleaner,ITC,3,60,2,58.8,0,154.08,0,UPI,Sneha,Returned
ORD101495,2026-01-10 00:00:00,CUST1218,Arjun Sharma,Jabalpur,Madhya Pradesh,Grocery,Basmati Rice,Parle,5,150,8,138,690,499.6,190.4,Cash,Neha,Completed
ORD101496,2026-02-09 00:00:00,CUST1086,Vikas Agrawal,Surat,Gujarat,Beverages,Tea,Tata,2,120,15,102,204,142.18,61.82,Cash,Neha,Completed
ORD101497,2025-09-13 00:00:00,CUST1070,Kavya Gupta,Indore,Madhya Pradesh,Beverages,Fruit Juice,HUL,7,80,10,72,504,362.11,141.89,Debit Card,Sneha,Completed
ORD101498,2025-04-20 00:00:00,CUST1116,Kavya Khan,Ahmedabad,Gujarat,Beverages,Fruit Juice,Britannia,3,80,5,76,228,170.04,57.96,UPI,Rohan,Completed
ORD101499,2025-10-25 00:00:00,CUST1260,Vivaan Agrawal,Jaipur,Rajasthan,Beverages,Tea,Nestle,2,200,0,200,400,313.4,86.6,UPI,Sneha,Completed
ORD101500,2026-01-02 00:00:00,CUST1259,Sneha Patel,Pune,Maharashtra,Baby Care,Diapers,Patanjali,4,50,15,42.5,0,149.28,0,Credit Card,Vikas,Cancelled
ORD101501,2025-06-08 00:00:00,CUST1242,Vikas Patel,Jabalpur,Madhya Pradesh,Beverages,Soft Drink,Dabur,5,60,15,51,255,183.75,71.25,Net Banking,Rohan,Completed
ORD101502,2025-04-13 00:00:00,CUST1228,Pooja Joshi,Ahmedabad,Gujarat,Beverages,Tea,Britannia,1,30,15,25.5,25.5,22.35,3.15,UPI,Sneha,Completed
ORD101503,2025-11-11 00:00:00,CUST1239,Rohan Gupta,Mumbai,Maharashtra,Beverages,Green Tea,Parle,5,100,8,92,460,349.75,110.25,UPI,Amit,Completed
ORD101504,2026-01-16 00:00:00,CUST1208,Ananya Khan,Burhanpur,Madhya Pradesh,Home Care,Glass Cleaner,Patanjali,3,30,2,29.4,88.2,63.87,24.33,UPI,Neha,Completed
ORD101505,2025-06-09 00:00:00,CUST1086,Vikas Joshi,Vadodara,Gujarat,Grocery,Wheat Flour,P&G,4,30,2,29.4,0,86.36,0,Cash,Rohan,Returned
ORD101506,2025-07-16 00:00:00,CUST1088,Kavya Verma,Udaipur,Rajasthan,Baby Care,Baby Powder,Patanjali,1,50,8,46,0,33.72,0,Cash,Vikas,Returned
ORD101507,2025-07-02 00:00:00,CUST1174,Kavya Singh,Mumbai,Maharashtra,Home Care,Glass Cleaner,ITC,5,150,2,147,735,574.35,160.65,UPI,Amit,Completed
ORD101508,2025-05-06 00:00:00,CUST1187,Vivaan Khan,Ahmedabad,Gujarat,Snacks,Dry Fruits,Nestle,2,80,5,76,152,124.66,27.34,Debit Card,Rohan,Completed
ORD101509,2025-11-03 00:00:00,CUST1189,Kavya Patel,Pune,Maharashtra,Snacks,Cookies,HUL,4,120,15,102,0,337.64,0,Debit Card,Vikas,Cancelled
ORD101510,2026-03-03 00:00:00,CUST1115,Ananya Patel,Bhopal,Madhya Pradesh,Personal Care,Toothpaste,Patanjali,7,80,0,80,560,381.78,178.22,Debit Card,Vikas,Completed
ORD101511,2025-11-25 00:00:00,CUST1100,Pooja Agrawal,Mumbai,Maharashtra,Baby Care,Baby Soap,Tata,4,300,15,255,1020,770.52,249.48,UPI,Pooja,Completed
ORD101512,2025-07-18 00:00:00,CUST1195,Arjun Jain,Ahmedabad,Gujarat,Baby Care,Baby Shampoo,Britannia,3,200,12,176,528,437.37,90.63,UPI,Sneha,Completed
ORD101513,2025-06-21 00:00:00,CUST1263,Meera Sharma,Nashik,Maharashtra,Grocery,Cooking Oil,Dabur,4,60,8,55.2,220.8,151.44,69.36,Credit Card,Sneha,Completed
ORD101514,2025-09-14 00:00:00,CUST1067,Sneha Jain,Surat,Gujarat,Snacks,Chips,Tata,6,50,8,46,276,189.12,86.88,UPI,Neha,Completed
ORD101515,2025-05-04 00:00:00,CUST1288,Kavya Sharma,Indore,Madhya Pradesh,Grocery,Wheat Flour,Patanjali,6,50,2,49,294,256.74,37.26,Debit Card,Rohan,Completed
ORD101516,2025-11-13 00:00:00,CUST1212,Arjun Agrawal,Kota,Rajasthan,Home Care,Glass Cleaner,Tata,1,50,5,47.5,0,34.99,0,UPI,Rohan,Returned
ORD101517,2025-07-19 00:00:00,CUST1286,Rohan Joshi,Surat,Gujarat,Snacks,Biscuits,ITC,4,120,5,114,456,377.88,78.12,UPI,Rohan,Completed
ORD101518,2025-04-21 00:00:00,CUST1184,Rahul Sharma,Pune,Maharashtra,Beverages,Tea,Nestle,7,100,5,95,665,561.89,103.11,Debit Card,Vikas,Completed
ORD101519,2025-12-31 00:00:00,CUST1130,Aarav Singh,Jabalpur,Madhya Pradesh,Personal Care,Hair Oil,Britannia,5,150,12,132,660,551.75,108.25,Cash,Rohan,Completed
ORD101520,2025-07-09 00:00:00,CUST1251,Rohan Singh,Vadodara,Gujarat,Baby Care,Baby Lotion,Britannia,6,60,5,57,0,274.68,0,Net Banking,Amit,Cancelled
ORD101521,2025-11-20 00:00:00,CUST1198,Aditya Sharma,Mumbai,Maharashtra,Beverages,Green Tea,Patanjali,4,500,10,450,0,1426.28,0,Cash,Pooja,Cancelled
ORD101522,2025-04-29 00:00:00,CUST1179,Neha Singh,Pune,Maharashtra,Baby Care,Diapers,ITC,7,200,12,176,1232,966.56,265.44,UPI,Vikas,Completed
ORD101523,2026-03-17 00:00:00,CUST1145,Ananya Sharma,Indore,Madhya Pradesh,Personal Care,Soap,Patanjali,6,80,10,72,432,347.82,84.18,UPI,Sneha,Completed
ORD101524,2026-03-25 00:00:00,CUST1277,Aditya Mehta,Surat,Gujarat,Baby Care,Baby Soap,P&G,3,150,10,135,405,340.56,64.44,Cash,Rohan,Completed
ORD101525,2025-10-30 00:00:00,CUST1094,Priya Gupta,Udaipur,Rajasthan,Grocery,Sugar,HUL,2,60,2,58.8,117.6,100.74,16.86,UPI,Amit,Completed
ORD101526,2025-05-26 00:00:00,CUST1119,Priya Gupta,Ujjain,Madhya Pradesh,Personal Care,Toothpaste,P&G,3,250,5,237.5,712.5,545.4,167.1,Net Banking,Sneha,Completed
ORD101527,2025-07-09 00:00:00,CUST1240,Aarav Khan,Ujjain,Madhya Pradesh,Personal Care,Shampoo,Tata,5,120,8,110.4,552,472.75,79.25,UPI,Pooja,Completed
ORD101528,2025-10-05 00:00:00,CUST1131,Pooja Mehta,Kota,Rajasthan,Snacks,Biscuits,Nestle,2,30,15,25.5,51,35.36,15.64,UPI,Sneha,Completed
ORD101529,2025-11-19 00:00:00,CUST1209,Vivaan Verma,Jaipur,Rajasthan,Snacks,Namkeen,P&G,3,150,12,132,396,339.15,56.85,UPI,Vikas,Completed
ORD101530,2025-05-04 00:00:00,CUST1237,Arjun Joshi,Udaipur,Rajasthan,Home Care,Dishwash,ITC,1,300,12,264,0,188,0,UPI,Neha,Returned
ORD101531,2025-06-09 00:00:00,CUST1060,Aditya Gupta,Bhopal,Madhya Pradesh,Beverages,Fruit Juice,Patanjali,3,150,12,132,396,301.17,94.83,UPI,Amit,Completed
ORD101532,2026-01-21 00:00:00,CUST1088,Sneha Patel,Bhopal,Madhya Pradesh,Personal Care,Shampoo,Britannia,7,120,12,105.6,739.2,554.89,184.31,UPI,Sneha,Completed
ORD101533,2025-07-04 00:00:00,CUST1028,Vivaan Verma,Kota,Rajasthan,Baby Care,Baby Shampoo,Parle,1,250,15,212.5,212.5,169.49,43.01,Debit Card,Sneha,Completed
ORD101534,2025-10-08 00:00:00,CUST1132,Meera Jain,Mumbai,Maharashtra,Home Care,Glass Cleaner,Dabur,7,30,0,30,0,147.7,0,UPI,Neha,Returned
ORD101535,2025-12-19 00:00:00,CUST1136,Sneha Verma,Ahmedabad,Gujarat,Baby Care,Baby Powder,Parle,5,50,2,49,245,194.35,50.65,UPI,Neha,Completed
ORD101536,2026-01-22 00:00:00,CUST1157,Rahul Agrawal,Burhanpur,Madhya Pradesh,Grocery,Toor Dal,Britannia,3,250,0,250,750,584.13,165.87,Net Banking,Pooja,Completed
ORD101537,2026-02-04 00:00:00,CUST1049,Kavya Singh,Indore,Madhya Pradesh,Baby Care,Baby Shampoo,HUL,4,50,2,49,196,169.04,26.96,UPI,Rohan,Completed
ORD101538,2025-06-29 00:00:00,CUST1050,Priya Joshi,Khandwa,Madhya Pradesh,Home Care,Floor Cleaner,Parle,7,500,12,440,3080,2414.23,665.77,UPI,Rohan,Completed
ORD101539,2026-03-09 00:00:00,CUST1291,Neha Singh,Ahmedabad,Gujarat,Baby Care,Baby Soap,ITC,5,500,8,460,2300,2018.75,281.25,UPI,Rohan,Completed
ORD101540,2026-03-31 00:00:00,CUST1111,Vivaan Agrawal,Nashik,Maharashtra,Personal Care,Toothpaste,Britannia,2,300,10,270,540,438.62,101.38,UPI,Amit,Completed
ORD101541,2026-01-21 00:00:00,CUST1139,Sneha Khan,Ujjain,Madhya Pradesh,Personal Care,Hair Oil,Tata,7,100,10,90,630,529.55,100.45,UPI,Neha,Completed
ORD101542,2026-03-03 00:00:00,CUST1023,Sneha Joshi,Indore,Madhya Pradesh,Home Care,Detergent,P&G,4,120,15,102,408,289.08,118.92,Net Banking,Neha,Completed
ORD101543,2025-12-08 00:00:00,CUST1179,Pooja Gupta,Nagpur,Maharashtra,Home Care,Floor Cleaner,Tata,4,30,12,26.4,105.6,91.56,14.04,UPI,Rohan,Completed
ORD101544,2026-01-25 00:00:00,CUST1042,Pooja Joshi,Jabalpur,Madhya Pradesh,Personal Care,Soap,ITC,6,150,10,135,810,615.72,194.28,Net Banking,Pooja,Completed
ORD101545,2025-11-07 00:00:00,CUST1082,Sneha Patel,Pune,Maharashtra,Snacks,Biscuits,Tata,6,80,12,70.4,422.4,287.88,134.52,Cash,Amit,Completed
ORD101546,2025-06-11 00:00:00,CUST1070,Kavya Gupta,Ahmedabad,Gujarat,Home Care,Floor Cleaner,Britannia,3,500,8,460,1380,964.32,415.68,Debit Card,Amit,Completed
ORD101547,2025-05-29 00:00:00,CUST1266,Amit Jain,Jabalpur,Madhya Pradesh,Beverages,Fruit Juice,Britannia,7,40,15,34,0,166.25,0,Cash,Vikas,Cancelled
ORD101548,2025-07-23 00:00:00,CUST1174,Arjun Agrawal,Vadodara,Gujarat,Home Care,Detergent,Dabur,6,250,10,225,1350,1089.6,260.4,Cash,Rohan,Completed
ORD101549,2026-01-28 00:00:00,CUST1080,Kavya Gupta,Vadodara,Gujarat,Grocery,Wheat Flour,Tata,5,60,8,55.2,276,224.2,51.8,Credit Card,Pooja,Completed
ORD101550,2026-01-17 00:00:00,CUST1028,Ananya Agrawal,Mumbai,Maharashtra,Beverages,Fruit Juice,Parle,4,40,10,36,0,98.76,0,UPI,Rohan,Returned
ORD101551,2025-12-26 00:00:00,CUST1209,Vivaan Patel,Nashik,Maharashtra,Snacks,Namkeen,Tata,2,100,12,88,176,122.4,53.6,Debit Card,Amit,Completed
ORD101552,2025-04-19 00:00:00,CUST1155,Rahul Jain,Kota,Rajasthan,Home Care,Floor Cleaner,HUL,3,150,10,135,0,308.82,0,Net Banking,Sneha,Returned
ORD101553,2025-12-23 00:00:00,CUST1164,Meera Joshi,Nagpur,Maharashtra,Beverages,Fruit Juice,Patanjali,7,500,2,490,3430,3005.8,424.2,UPI,Sneha,Completed
ORD101554,2026-01-21 00:00:00,CUST1287,Neha Singh,Surat,Gujarat,Grocery,Cooking Oil,Dabur,4,300,15,255,1020,704.24,315.76,UPI,Amit,Completed
ORD101555,2026-01-17 00:00:00,CUST1266,Amit Agrawal,Burhanpur,Madhya Pradesh,Grocery,Sugar,ITC,3,150,0,150,450,391.47,58.53,UPI,Vikas,Completed
ORD101556,2026-01-15 00:00:00,CUST1084,Rahul Khan,Ahmedabad,Gujarat,Home Care,Toilet Cleaner,P&G,7,300,5,285,0,1465.03,0,Credit Card,Neha,Cancelled
ORD101557,2025-08-19 00:00:00,CUST1293,Amit Jain,Ujjain,Madhya Pradesh,Baby Care,Baby Lotion,P&G,3,80,15,68,204,178.92,25.08,Cash,Rohan,Completed
ORD101558,2026-01-11 00:00:00,CUST1155,Rahul Agrawal,Kota,Rajasthan,Beverages,Fruit Juice,ITC,7,80,8,73.6,515.2,438.41,76.79,Cash,Pooja,Completed
ORD101559,2026-02-04 00:00:00,CUST1105,Vivaan Mehta,Kota,Rajasthan,Baby Care,Baby Soap,Parle,2,300,5,285,0,402.36,0,Net Banking,Neha,Cancelled
ORD101560,2026-01-12 00:00:00,CUST1258,Arjun Singh,Ahmedabad,Gujarat,Beverages,Green Tea,Tata,2,50,0,50,100,77.9,22.1,Cash,Pooja,Completed
ORD101561,2026-02-28 00:00:00,CUST1122,Arjun Joshi,Jabalpur,Madhya Pradesh,Home Care,Toilet Cleaner,HUL,1,150,2,147,147,100.72,46.28,Net Banking,Vikas,Completed
ORD101562,2025-11-08 00:00:00,CUST1153,Pooja Khan,Surat,Gujarat,Baby Care,Baby Lotion,Parle,2,200,10,180,360,247.54,112.46,Cash,Pooja,Completed
ORD101563,2025-11-25 00:00:00,CUST1147,Rahul Khan,Indore,Madhya Pradesh,Baby Care,Diapers,HUL,4,80,5,76,0,236.8,0,UPI,Sneha,Returned
ORD101564,2025-05-03 00:00:00,CUST1244,Kavya Agrawal,Jaipur,Rajasthan,Grocery,Wheat Flour,ITC,6,300,15,255,1530,1095.78,434.22,Net Banking,Sneha,Completed
ORD101565,2025-04-10 00:00:00,CUST1121,Aarav Joshi,Indore,Madhya Pradesh,Baby Care,Baby Shampoo,Britannia,3,80,10,72,216,168.39,47.61,UPI,Amit,Completed
ORD101566,2026-02-03 00:00:00,CUST1014,Rahul Sharma,Udaipur,Rajasthan,Grocery,Sugar,Britannia,7,60,2,58.8,411.6,356.86,54.74,UPI,Rohan,Completed
ORD101567,2025-12-18 00:00:00,CUST1244,Aditya Agrawal,Surat,Gujarat,Snacks,Namkeen,Parle,4,250,5,237.5,0,656.56,0,Cash,Amit,Cancelled
ORD101568,2026-03-25 00:00:00,CUST1209,Vikas Jain,Ujjain,Madhya Pradesh,Grocery,Toor Dal,Patanjali,1,200,8,184,184,158.32,25.68,UPI,Amit,Completed
ORD101569,2025-12-17 00:00:00,CUST1239,Pooja Sharma,Pune,Maharashtra,Snacks,Dry Fruits,P&G,2,150,8,138,276,203.46,72.54,UPI,Amit,Completed
ORD101570,2025-12-21 00:00:00,CUST1132,Vivaan Khan,Jabalpur,Madhya Pradesh,Grocery,Sugar,Tata,6,120,2,117.6,0,488.04,0,UPI,Amit,Cancelled
ORD101571,2025-04-08 00:00:00,CUST1236,Vivaan Patel,Khandwa,Madhya Pradesh,Snacks,Dry Fruits,HUL,4,300,8,276,1104,853.16,250.84,UPI,Vikas,Completed
ORD101572,2026-01-31 00:00:00,CUST1209,Aditya Gupta,Jabalpur,Madhya Pradesh,Baby Care,Diapers,Dabur,1,500,12,440,440,338.36,101.64,Net Banking,Amit,Completed
ORD101573,2025-05-28 00:00:00,CUST1013,Rahul Gupta,Udaipur,Rajasthan,Personal Care,Face Wash,Nestle,2,500,5,475,950,753.78,196.22,UPI,Rohan,Completed
ORD101574,2025-06-16 00:00:00,CUST1059,Pooja Gupta,Indore,Madhya Pradesh,Home Care,Detergent,Dabur,6,60,10,54,324,223.8,100.2,UPI,Rohan,Completed
ORD101575,2025-10-23 00:00:00,CUST1233,Aarav Singh,Jaipur,Rajasthan,Beverages,Soft Drink,Patanjali,4,500,2,490,1960,1384.08,575.92,UPI,Pooja,Completed
ORD101576,2025-07-28 00:00:00,CUST1080,Kavya Mehta,Ahmedabad,Gujarat,Snacks,Biscuits,Nestle,7,30,15,25.5,178.5,127.47,51.03,UPI,Neha,Completed
ORD101577,2025-07-28 00:00:00,CUST1122,Aarav Verma,Jabalpur,Madhya Pradesh,Beverages,Green Tea,P&G,3,300,8,276,828,607.11,220.89,UPI,Vikas,Completed
ORD101578,2025-12-06 00:00:00,CUST1218,Aditya Agrawal,Surat,Gujarat,Grocery,Basmati Rice,Tata,5,500,5,475,2375,1658.5,716.5,UPI,Pooja,Completed
ORD101579,2025-05-13 00:00:00,CUST1159,Neha Joshi,Jaipur,Rajasthan,Grocery,Toor Dal,HUL,2,200,10,180,0,251.86,0,Cash,Neha,Returned
ORD101580,2026-01-15 00:00:00,CUST1197,Pooja Khan,Bhopal,Madhya Pradesh,Home Care,Detergent,Nestle,3,40,8,36.8,110.4,97.08,13.32,UPI,Neha,Completed
ORD101581,2025-12-15 00:00:00,CUST1011,Ananya Jain,Jaipur,Rajasthan,Beverages,Soft Drink,Dabur,5,250,15,212.5,1062.5,916.85,145.65,UPI,Sneha,Completed
ORD101582,2025-09-06 00:00:00,CUST1287,Vivaan Agrawal,Nagpur,Maharashtra,Personal Care,Hair Oil,P&G,7,120,2,117.6,823.2,678.23,144.97,Cash,Sneha,Completed
ORD101583,2025-09-19 00:00:00,CUST1143,Pooja Gupta,Surat,Gujarat,Grocery,Toor Dal,ITC,5,250,5,237.5,1187.5,813.55,373.95,Debit Card,Vikas,Completed
